"HIP","HD","RAhms","DEdms","RA(ICRS)","DE(ICRS)","pmRA","pmDE","Glon","Glat","d(pc)","ePARX/PARX","V","e_V","V_src","B-V","e_B-V","B-V_src","Mv","e_Mv","CombMag","V-K","e_V-K","K_src","Lbol_src","Lbol","e_Lbol","SpType","CLASS","SPECTAG","EEID(AU)","EEID(mas)","FPB-Earth","V-Earth(mag)","Teff","Teff_src","R*(Rsun)","R_src","M*(Msun)","M_src"
34423,54359,"07 08 09.43","-09 58 07.6",107.03927228,-9.96877138,-199.18,28.25,223.6993,-0.8622,28.43,0.04,8.85,0.01,"G",0.95,0.01,"G",6.58,0.08,"___",2.34,0.03,"2MASS","V-K",0.27,0.09,"K2V","MAINSEQ","K",0.52,18.24,4.29E-10,32.27,4888,"V-K",0.72,"Turnbull",0.71,"Turnbull"
18915,25329,"04 03 13.76","+35 16 35.7",60.80733764,35.27659465,1732.49,-1365.5,161.3863,-12.9038,18.29,0.02,8.51,0,"G",0.86,0,"G",7.2,0.04,"___",2.32,0.02,"2MASS","V-K",0.15,0.04,"K1V...","MAINSEQ","K",0.39,21.23,7.66E-10,31.3,4889,"Gray",0.54,"Turnbull",0.62,"Turnbull"
111888,214683,"22 39 50.66","+04 06 57.1",339.96109214,4.11585215,178.99,108.31,72.3793,-45.4477,24.1,0.02,8.48,0,"G",0.94,0,"G",6.57,0.04,"___",2.34,0.02,"2MASS","V-K",0.27,0.05,"K2/3V","MAINSEQ","K",0.52,21.62,4.25E-10,31.91,4890,"V-K",0.73,"Turnbull",0.72,"Turnbull"
118008,224228,"23 56 10.52","-39 03 06.8",359.04382589,-39.05188419,205.9,-185.07,343.4679,-73.4212,21.97,0.02,8.24,0,"G",0.97,0,"G",6.53,0.05,"___",2.33,0.02,"2MASS","V-K",0.28,0.05,"K3V","MAINSEQ","K",0.53,24.14,4.11E-10,31.71,4892,"V-K",0.74,"Turnbull",0.72,"Turnbull"
79066,144840,"16 08 24.52","-13 08 05.3",242.10218467,-13.13480867,-61.74,-285.56,359.2219,27.5301,28.22,0.04,8.7,0,"G",0.96,0,"G",6.45,0.09,"___","___","___","___","B-V",0.3,0.13,"K3V","MAINSEQ","K",0.55,19.52,3.8E-10,32.25,4893,"B-V",0.77,"Turnbull",0.74,"Turnbull"
13769,18445,"02 57 13.18","-24 58 30.1",44.30490789,-24.97504103,15.44,-32.54,215.7324,-61.7402,26.08,0.03,7.84,0,"G",0.96,0.01,"G",5.76,0.08,"*",2.42,0.02,"2MASS","V-K",0.6,0.08,"K2V","MAINSEQ","K",0.77,29.65,1.93E-10,32.12,4894,"VF05",1.08,"Takeda",0.99,"Takeda"
74235,134439,"15 10 13.69","-16 22 14.9",227.55706017,-16.37079353,-998.86,-3542.91,344.7465,34.997,28.86,0.04,9.07,0.01,"G",0.77,0.01,"G",6.77,0.09,"___",2.09,0.03,"2MASS","V-K",0.21,0.09,"K0/1V","MAINSEQ","K",0.45,15.73,5.61E-10,32.2,4896,"VF05",0.63,"Turnbull",0.54,"VF05"
66125,"___","13 33 19.66","-77 34 23.6",203.33191005,-77.57321542,-350.49,-117.55,305.2515,-14.8905,17.93,0.18,9.28,0.01,"Koen",0.93,0.01,"Koen",8.01,0.44,"___",2.33,0.03,"2MASS","V-K",0.07,0.44,"G           ","___","___",0.26,14.72,1.66E-09,31.23,4898,"V-K",0.37,"Turnbull",0.51,"Turnbull"
114455,218760,"23 10 48.51","-29 55 03.6",347.70213803,-29.9176537,449.39,-25.69,19.7712,-67.7657,27.47,0.03,8.65,0.03,"VT",0.97,0.01,"G",6.46,0.1,"___",2.33,0.04,"2MASS","V-K",0.3,0.11,"K3V","MAINSEQ","K",0.55,19.95,3.84E-10,32.19,4898,"V-K",0.76,"Turnbull",0.73,"Turnbull"
64797,115404,"13 16 50.67","+17 01 04.1",199.21111349,17.01781641,631.21,-260.84,334.3961,78.3069,11.07,0.01,6.56,0.02,"VT",0.93,0,"G",6.33,0.04,"*","___","___","___","B-V",0.32,0.11,"K2V","MAINSEQ","K",0.57,51.32,3.58E-10,30.17,4899,"Gray",0.79,"Turnbull",0.75,"Turnbull"
51254,90663,"10 28 10.43","+06 44 03.6",157.0434532,6.73433015,25.93,326.61,237.2682,50.3704,25.21,0.03,8.53,0.01,"G",0.92,0.02,"G",6.52,0.07,"___",2.27,0.02,"2MASS","V-K",0.28,0.08,"K0","MAINSEQ","K",0.52,20.8,4.2E-10,31.97,4900,"Gray",0.73,"Turnbull",0.72,"Turnbull"
95467,181433,"19 25 09.90","-66 28 09.7",291.2912699,-66.46937115,-231.66,236.02,329.5132,-28.0452,26.76,0.03,8.39,0.02,"VT-G",1.03,0.02,"BVT-G-Red",6.25,0.09,"___",2.29,0.03,"2MASS","V-K",0.36,0.1,"K2IV/V","MAINSEQ","K",0.6,22.36,3.23E-10,32.11,4900,"Gray",0.83,"Turnbull",0.77,"Turnbull"
90626,170510,"18 29 31.80","+09 03 42.9",277.38250514,9.06191053,188.99,72.92,38.5787,8.9576,27.62,0.03,8.65,0.01,"G",0.98,0.02,"G",6.44,0.07,"___",2.32,0.02,"2MASS","V-K",0.3,0.08,"K2","MAINSEQ","K",0.55,19.94,3.81E-10,32.2,4901,"V-K",0.76,"Turnbull",0.74,"Turnbull"
42697,74385,"08 42 07.73","-42 55 45.2",130.5322122,-42.92922593,-269.32,-87.23,262.5061,-0.4544,22.87,0.01,8.1,0.02,"VT",0.9,0,"G",6.31,0.05,"___",2.22,0.03,"2MASS","V-K",0.33,0.06,"K1V","MAINSEQ","K",0.57,25.12,3.5E-10,31.74,4901,"Gray",0.8,"Turnbull",0.75,"Turnbull"
69972,125072,"14 19 05.36","-59 22 37.4",214.77231374,-59.37706815,-454.49,-810,313.895,1.6161,11.8,0.01,6.66,0.02,"VT",1.04,0.02,"BVT-G-Red",6.3,0.04,"___","___","___","___","B-V",0.39,0.11,"K3V","MAINSEQ","K",0.62,52.69,2.99E-10,30.47,4903,"VF05",0.81,"Takeda",0.88,"Takeda"
22121,30440,"04 45 38.98","-43 53 49.8",71.41241147,-43.89716449,139.77,20.87,248.8725,-40.5977,29.29,0.02,8.86,0.03,"VT",0.96,0,"G",6.52,0.08,"___",2.32,0.04,"2MASS","V-K",0.28,0.09,"K3V","MAINSEQ","K",0.53,18.11,4.11E-10,32.32,4904,"V-K",0.73,"Turnbull",0.72,"Turnbull"
113755,240166,"23 02 12.83","+58 15 17.1",345.55344335,58.25474477,-162.54,-264.2,108.9591,-1.6226,29.09,0.02,8.65,0.03,"VT",1.02,0.03,"BVT-Red",6.33,0.08,"___",2.32,0.03,"2MASS","V-K",0.34,0.09,"K2V","MAINSEQ","K",0.58,19.92,3.44E-10,32.31,4904,"V-K",0.8,"Turnbull",0.76,"Turnbull"
26175,37065,"05 34 48.42","-23 28 04.5",83.70174186,-23.46793027,318.05,-433.24,227.0019,-26.7114,26.62,0.03,8.8,0,"G",0.92,0,"G",6.67,0.07,"___",2.32,0.02,"2MASS","V-K",0.24,0.07,"K2V","MAINSEQ","K",0.49,18.59,4.72E-10,32.12,4906,"V-K",0.68,"Turnbull",0.7,"Turnbull"
1768,1815,"00 22 23.47","-27 01 53.8",5.59779902,-27.03160232,212.89,-399.85,32.1325,-83.5346,28.88,0.13,8.32,0.02,"VT",0.89,0,"G",6.01,0.33,"___",2.19,0.03,"2MASS","V-K",0.43,0.33,"K1V         ","___","___",0.65,22.62,2.71E-10,32.23,4907,"Gray",0.9,"Turnbull",0.8,"Turnbull"
88635,165135,"18 05 48.52","-30 25 25.1",271.45218586,-30.42365007,-55.75,-181.53,0.919,-4.538,29.7,0.01,2.95,0.02,"VT-G",1.02,0.02,"BVT-G-Red",0.59,0.03,"___",2.31,0.05,"Laney","V-K",66.22,0.06,"K0III","GIANT","GIANT",8.14,274,1.74E-12,32.35,4914,"V-K",11.22,"Turnbull",2.93,"Turnbull"
42145,72614,"08 35 28.08","+41 44 30.5",128.86700732,41.74180876,-267.2,-635.92,179.4625,36.4962,28.48,0.04,8.73,0.03,"VT",0.92,0.02,"G",6.46,0.11,"___",2.3,0.04,"2MASS","V-K",0.3,0.12,"K2V","MAINSEQ","K",0.54,19.13,3.89E-10,32.26,4919,"V-K",0.75,"Turnbull",0.73,"Turnbull"
46637,"___","09 30 35.95","+10 36 06.4",142.64980457,10.60176537,-203.73,-11.88,222.1888,40.0716,18.87,0.25,8.85,0.04,"VT",0.92,0.04,"BVT-Red",7.47,0.66,"___",2.3,0.05,"2MASS","V-K",0.12,0.66,"G5          ","___","___",0.34,18.08,9.93E-10,31.36,4921,"V-K",0.47,"Turnbull",0.58,"Turnbull"
99461,191408,"20 11 11.61","-36 05 50.6",302.79836763,-36.09738423,456.89,-1574.91,5.2372,-30.9227,6.01,0.01,5.32,0.02,"VT-G",0.86,0.02,"BVT-G-Red",6.42,0.03,"___","___","___","___","B-V",0.28,0.1,"K2.5V","MAINSEQ","K",0.53,88.13,4.11E-10,28.78,4922,"VF05",0.74,"Takeda",0.74,"Takeda"
42808,74576,"08 43 18.26","-38 52 59.5",130.82606643,-38.88320766,-301.02,340.76,259.457,2.2151,11.14,0,6.58,0.02,"VT",0.95,0.02,"BVT-G-Red",6.34,0.03,"___",2.22,0.03,"2MASS","V-K",0.32,0.04,"K2V","MAINSEQ","K",0.56,50.69,3.62E-10,30.18,4925,"Gray",0.78,"Turnbull",0.75,"Turnbull"
87579,"___","17 53 29.98","+21 19 30.5",268.37492306,21.32515234,-71.5,57.34,46.4847,21.9122,24.35,0.03,8.5,0.01,"G",0.94,0.01,"G",6.57,0.06,"___",2.3,0.02,"2MASS","V-K",0.27,0.06,"K0","MAINSEQ","K",0.52,21.24,4.32E-10,31.91,4926,"V-K",0.71,"Turnbull",0.71,"Turnbull"
114322,218566,"23 09 10.36","-02 15 37.8",347.29316016,-2.26050792,632.15,-96.23,74.012,-55.1055,28.56,0.03,8.63,0.03,"VT",1.01,0,"G",6.35,0.1,"___",2.4,0.04,"2MASS","V-K",0.34,0.11,"K3V","MAINSEQ","K",0.59,20.55,3.35E-10,32.31,4927,"VF05",0.79,"Takeda",0.88,"Takeda"
67593,"___","13 51 01.44","+23 45 49.1",207.75601036,23.76362602,2281.92,5369.43,22.183,76.1441,5.33,0.35,11.38,0.24,"VT",1.17,0.24,"BVT-Red",12.75,1.19,"___",2.29,0.24,"2MASS","V-K",0,1.22,"~              ","___","___",0.03,5.64,1.28E-07,28.61,4928,"V-K",0.04,"Turnbull",0.17,"Turnbull"
2743,3222,"00 35 01.65","-63 41 37.8",8.75687799,-63.6938281,881.63,-534.68,305.9757,-53.3373,29.24,0.02,8.54,0.02,"VT",0.85,0.01,"G",6.21,0.07,"___",2.23,0.04,"2MASS","V-K",0.36,0.08,"K2V","MAINSEQ","K",0.6,20.54,3.2E-10,32.28,4928,"Gray",0.82,"Turnbull",0.77,"Turnbull"
42418,73512,"08 39 00.30","+06 57 22.2",129.75127025,6.95617207,-91.96,-293.89,219.1809,27.0526,24.83,0.03,7.91,0.02,"VT",0.89,0.02,"BVT-Red",5.94,0.08,"___",2.29,0.03,"2MASS","V-K",0.48,0.09,"K0","MAINSEQ","K",0.69,27.82,2.42E-10,31.95,4928,"V-K",0.95,"Turnbull",0.83,"Turnbull"
3535,4256,"00 45 04.92","+01 47 12.9",11.2705124,1.78691411,-49.04,-573.07,119.65,-61.0443,21.57,0.01,8,0.01,"Koen",1.02,0.01,"Koen",6.33,0.04,"___",2.28,0.04,"2MASS","V-K",0.32,0.05,"K3V","MAINSEQ","K",0.57,26.38,3.57E-10,31.62,4930,"VF05",0.78,"Takeda",0.85,"Takeda"
16582,"___","03 33 29.80","-02 32 34.4",53.37415233,-2.542884,61.89,-27.85,187.6285,-44.1204,21.37,1.01,8.67,0.04,"VT",1.08,0.04,"BVT-Red",7.02,"#NUM!","___",2.29,0.05,"2MASS","V-K",0.18,"#NUM!","K0          ","___","___",0.42,19.59,6.59E-10,31.63,4932,"V-K",0.57,"Turnbull",0.64,"Turnbull"
114379,"___","23 09 57.23","+47 57 30.0",347.48847477,47.95834319,147.06,12.42,105.9034,-11.5297,23.68,0.09,7.91,0.01,"G",0.9,0.02,"G",6.04,0.21,"___","___","___","___","B-V",0.41,0.23,"K0Ve        ","___","___",0.64,27.16,2.79E-10,31.79,4932,"Gray",0.88,"Turnbull",0.8,"Turnbull"
19422,25665,"04 09 34.92","+69 32 31.6",62.39549302,69.54211787,73.1,-298.47,138.7712,13.0235,18.75,0.01,7.7,0.02,"VT",0.95,0.01,"G",6.33,0.05,"___",2.24,0.03,"2MASS","V-K",0.32,0.06,"G5","MAINSEQ","G",0.57,30.38,3.56E-10,31.32,4936,"VF05",0.77,"Takeda",0.78,"Takeda"
38657,64468,"07 54 54.01","+19 14 14.8",118.7250404,19.23744468,92.95,-454.52,201.9924,22.3312,20.69,0.02,7.76,0.02,"VT",0.95,0,"G",6.18,0.06,"___",2.31,0.03,"2MASS","V-K",0.38,0.07,"K2","MAINSEQ","K",0.62,29.93,3.01E-10,31.56,4936,"VF05",0.79,"Takeda",0.81,"Takeda"
110468,212038,"22 22 35.71","-50 48 17.7",335.64880294,-50.80490412,165.19,-1058.33,342.6378,-53.2567,29.65,0.04,8.75,0.01,"G",0.83,0.01,"G",6.39,0.1,"___",2.24,0.02,"2MASS","V-K",0.31,0.1,"K2V","MAINSEQ","K",0.55,18.7,3.76E-10,32.31,4937,"Gray",0.76,"Turnbull",0.74,"Turnbull"
60605,108153,"12 25 18.75","+31 51 53.4",186.32811968,31.86483392,-353.99,-238.26,171.5588,82.6035,28.67,0.03,8.69,0.03,"VT",0.9,0.01,"G",6.41,0.09,"___",2.28,0.04,"2MASS","V-K",0.31,0.09,"K0V","MAINSEQ","K",0.56,19.36,3.75E-10,32.26,4939,"V-K",0.76,"Turnbull",0.74,"Turnbull"
98505,189733,"20 00 43.71","+22 42 41.3",300.18214519,22.71146227,-2.49,-250.81,60.9636,-3.922,19.45,0.01,7.65,0.01,"Koen",0.93,0.01,"Koen",6.2,0.04,"___",2.13,0.03,"2MASS","V-K",0.34,0.05,"G5","MAINSEQ","G",0.59,30.1,3.37E-10,31.33,4939,"Gray",0.8,"Turnbull",0.76,"Turnbull"
102422,198149,"20 45 17.27","+61 50 12.5",311.32195263,61.83679404,86.08,817.89,97.8666,11.6425,14.27,0,3.41,0.02,"VT",0.91,0,"G",2.64,0.02,"___",2.13,0.05,"JOHNSON, H. L. <COMM. LUNAR AND PLANETARY LAB., 4, 99> UBVRIJKL","V-K",9.37,0.06,"K0IV","GIANT","GIANT",3.06,214.53,1.23E-11,30.68,4940,"Gray",4.18,"Turnbull",1.77,"Turnbull"
116005,221239,"23 30 13.61","+31 42 22.1",352.55669803,31.70614272,190.52,-131.51,103.3878,-28.065,25.89,0.02,8.35,0.02,"VT",0.87,0.02,"BVT-Red",6.28,0.07,"___",2.2,0.03,"2MASS","V-K",0.33,0.08,"K0","MAINSEQ","K",0.58,22.34,3.45E-10,32,4941,"Gray",0.79,"Turnbull",0.76,"Turnbull"
80331,148387,"16 23 59.51","+61 30 50.7",245.99794523,61.51407536,-16.98,56.68,92.5843,40.9511,28.23,0,2.73,0,"G",0.91,0,"G",0.48,0.01,"___",2.14,0.05,"JOHNSON, H. L. <COMM. LUNAR AND PLANETARY LAB., 4, 99> UBVRIJKL","V-K",68.79,0.05,"G8III","GIANT","GIANT",8.29,293.78,1.68E-12,32.17,4941,"Gray",11.31,"Turnbull",2.96,"Turnbull"
113718,217580,"23 01 51.31","-03 50 53.6",345.46380492,-3.84823101,395.5,-207.11,69.7923,-54.9845,17.04,0.02,7.46,0.01,"Koen",0.96,0.01,"Koen",6.31,0.05,"___",2.25,0.03,"2MASS","V-K",0.33,0.05,"K3V","MAINSEQ","K",0.57,33.61,3.52E-10,31.1,4942,"Gray",0.78,"Turnbull",0.75,"Turnbull"
53008,93811,"10 50 40.50","+51 47 58.7",162.66872964,51.79965075,-190.91,31.14,157.2453,56.5182,25.92,0.06,8.32,0.02,"VT",0.94,0.02,"BVT-Red",6.25,0.15,"___","___","___","___","B-V",0.36,0.18,"G5","MAINSEQ","G",0.6,23.02,3.24E-10,32.04,4942,"B-V",0.81,"Turnbull",0.77,"Turnbull"
3765,4628,"00 48 22.53","+05 17 00.2",12.09388786,5.28338873,758.04,-1141.22,121.5099,-57.5799,7.45,0,5.74,0.01,"G",0.89,0.01,"G",6.38,0.01,"___",2.13,0.05,"JOHNSON, H. L., MACARTHUR, J. W., MITCHELL, R. I. <AP. J., 152, 465> THE","V-K",0.3,0.05,"K1V","MAINSEQ","K",0.55,73.33,3.86E-10,29.27,4944,"VF05",0.76,"Takeda",0.76,"Takeda"
3419,4128,"00 43 35.23","-17 59 12.1",10.89678452,-17.9866841,232.79,32.71,111.3267,-80.681,29.53,0,2.02,0.02,"VT-G",1.04,0.02,"BVT-G-Red",-0.33,0.03,"___",2.28,0.05,"Koornneef","V-K",151.95,0.06,"K0III","GIANT","GIANT",12.33,417.38,7.6E-13,32.32,4944,"V-K",16.79,"Turnbull",3.63,"Turnbull"
84195,155712,"17 12 37.56","+18 21 05.3",258.15649995,18.3514788,101.78,-117.55,39.5036,29.7745,20.96,0.02,7.95,0.02,"VT",0.94,0.02,"BVT-Red",6.34,0.06,"___",2.28,0.03,"2MASS","V-K",0.33,0.07,"K0","MAINSEQ","K",0.57,27.28,3.53E-10,31.58,4945,"V-K",0.78,"Turnbull",0.75,"Turnbull"
25421,35854,"05 26 14.57","-32 30 16.4",81.56070096,-32.50454389,246.73,-90.72,236.2425,-31.1755,17.77,0.01,7.7,0.02,"VT",0.95,0,"G",6.45,0.04,"___",2.31,0.03,"2MASS","V-K",0.3,0.05,"K2/3V","MAINSEQ","K",0.55,30.85,3.84E-10,31.23,4948,"VF05",0.76,"Takeda",0.81,"Takeda"
57939,103095,"11 52 55.82","+37 43 58.1",178.23256802,37.73280827,4003.69,-5813,168.5111,73.7621,9.09,0,6.42,0.02,"VT",0.75,0.01,"G",6.63,0.03,"___",2.05,0.03,"2MASS","V-K",0.23,0.04,"G8Vp","MAINSEQ","G",0.48,52.87,5E-10,29.68,4950,"VF05",0.66,"Takeda",0.66,"Takeda"
65602,116920,"13 27 03.12","-24 17 25.1",201.76299862,-24.2902946,-337.25,-61.08,313.226,37.8685,29.43,0.02,8.72,0,"G",0.91,0,"G",6.38,0.05,"___",2.27,0.02,"2MASS","V-K",0.32,0.06,"K3V","MAINSEQ","K",0.56,19.08,3.66E-10,32.31,4951,"V-K",0.76,"Turnbull",0.74,"Turnbull"
71481,128356,"14 37 04.90","-25 48 08.0",219.27041701,-25.80223159,-21.22,-136.17,330.8721,31.2755,26.03,0.02,8.27,0.03,"VT",0.69,0.02,"G",6.19,0.07,"___",2.27,0.04,"2MASS","V-K",0.37,0.08,"K3V","MAINSEQ","K",0.61,23.51,3.08E-10,32.04,4951,"V-K",0.83,"Turnbull",0.78,"Turnbull"
21988,29883,"04 43 35.40","+27 41 17.0",70.89750181,27.68804625,53.73,-265.73,173.0708,-11.8469,21.93,0.02,8,0.01,"G",0.91,0.01,"G",6.3,0.05,"___",2.24,0.02,"2MASS","V-K",0.34,0.05,"K5III","MAINSEQ","K",0.58,26.43,3.44E-10,31.66,4952,"VF05",0.76,"Takeda",0.77,"Takeda"
67986,120744,"13 55 21.25","-76 16 14.4",208.83852359,-76.27065822,-172.63,-40,306.7909,-13.8801,26.88,0.02,8.33,0.02,"VT",0.93,0.02,"BVT-Red",6.18,0.06,"___",2.18,0.04,"2MASS","V-K",0.36,0.07,"K2V","MAINSEQ","K",0.6,22.42,3.18E-10,32.08,4953,"Gray",0.82,"Turnbull",0.77,"Turnbull"
79537,145417,"16 13 49.49","-57 34 01.5",243.45619759,-57.56708117,-853.99,-1410.79,327.5018,-4.6963,13.89,0.01,7.53,0,"G",0.82,0.01,"G",6.82,0.02,"___",2.24,0.02,"2MASS","V-K",0.21,0.03,"G8/K0V(W)","MAINSEQ","G",0.46,32.79,5.57E-10,30.66,4954,"Gray",0.62,"Turnbull",0.67,"Turnbull"
61946,110463,"12 41 44.40","+55 43 28.9",190.43497984,55.72468476,121.53,-4.36,125.78,61.3499,23.38,0.02,8.27,0,"G",0.96,0,"G",6.43,0.04,"___",2.27,0.02,"2MASS","V-K",0.3,0.05,"K3V","MAINSEQ","K",0.55,23.46,3.84E-10,31.81,4954,"V-K",0.74,"Turnbull",0.73,"Turnbull"
79137,"___","16 09 11.06","+06 22 49.8",242.29609713,6.38050993,258.17,-746.68,18.3944,38.7437,28.31,0.01,5.94,0.02,"VT",0.99,0.01,"G",3.68,0.05,"___",2.27,0.05,"Kidger","V-K",3.76,0.07,"K1+...      ","___","___",1.94,68.48,3.07E-11,32.23,4954,"V-K",2.63,"Turnbull",1.4,"Turnbull"
55848,99492,"11 26 46.70","+03 00 21.1",171.69459817,3.00586353,-730.15,191.17,259.2827,58.5091,17.96,0.03,7.53,0.01,"Koen",1.02,0.01,"Koen",6.26,0.07,"___",2.32,0.02,"2MASS","V-K",0.34,0.07,"K2/4","MAINSEQ","K",0.59,32.65,3.36E-10,31.21,4955,"VF05",0.76,"Takeda",0.83,"Takeda"
117463,223374,"23 49 01.12","+03 10 52.2",357.25466927,3.18117161,64.47,-1.83,94.0988,-56.1561,25.68,0.02,8.41,0.03,"VT",0.9,0.03,"BVT-Red",6.37,0.08,"___",2.25,0.03,"2MASS","V-K",0.32,0.09,"K3V","MAINSEQ","K",0.56,21.87,3.66E-10,32,4956,"Gray",0.76,"Turnbull",0.74,"Turnbull"
58451,104067,"11 59 09.92","-20 21 09.9",179.79133711,-20.35275134,143.16,-423.32,286.6536,40.8609,21.07,0.02,7.92,0.01,"Koen",0.98,0.01,"Koen",6.3,0.05,"___",2.31,0.03,"2MASS","V-K",0.34,0.06,"K2V","MAINSEQ","K",0.59,27.8,3.37E-10,31.6,4956,"VF05",0.77,"Takeda",0.83,"Takeda"
11759,15767,"02 31 42.52","-15 16 23.4",37.92715509,-15.27316563,-75.71,-120.03,191.0684,-63.8706,27.89,0.03,8.66,0.03,"VT",0.94,0.02,"G",6.44,0.09,"___",2.26,0.04,"2MASS","V-K",0.3,0.09,"K2V","MAINSEQ","K",0.55,19.55,3.89E-10,32.19,4957,"V-K",0.74,"Turnbull",0.73,"Turnbull"
49699,87883,"10 08 43.18","+34 14 32.7",152.17993726,34.2424063,-64.48,-60.28,191.1863,54.5406,18.2,0.01,7.55,0.02,"VT",0.99,0.02,"BVT-Red",6.25,0.04,"___",2.24,0.03,"2MASS","V-K",0.35,0.05,"K0","MAINSEQ","K",0.59,32.47,3.3E-10,31.25,4958,"VF05",0.78,"Takeda",0.8,"Takeda"
108162,207496,"21 54 50.70","-77 20 15.2",328.71125142,-77.3375425,223.7,-186.04,313.7817,-35.7945,27.35,0.02,8.23,0.01,"G",1,0.02,"G",6.05,0.06,"*",2.26,0.03,"2MASS","V-K",0.43,0.07,"K3/4V","MAINSEQ","K",0.65,23.88,2.71E-10,32.15,4958,"V-K",0.88,"Turnbull",0.8,"Turnbull"
102766,198425,"20 49 16.34","+32 17 07.6",312.31809562,32.28543792,-161.09,-267.82,75.0251,-7.2654,24.05,0.02,8.26,0.02,"VT",0.95,0.02,"BVT-Red",6.35,0.06,"___",2.26,0.03,"2MASS","V-K",0.32,0.07,"K2","MAINSEQ","K",0.57,23.56,3.6E-10,31.87,4960,"V-K",0.77,"Turnbull",0.75,"Turnbull"
102226,197396,"20 42 49.41","+20 50 43.7",310.70587871,20.84547031,-81.38,-352.2,64.9022,-13.076,25.04,0.02,8.25,0.02,"VT",0.93,0.02,"BVT-Red",6.25,0.08,"___","___","___","___","B-V",0.35,0.13,"K0","MAINSEQ","K",0.59,23.64,3.3E-10,31.95,4963,"B-V",0.8,"Turnbull",0.76,"Turnbull"
37349,61606,"07 39 59.29","-03 35 48.6",114.99703127,-3.59683158,69.66,-277.94,221.7589,9.0997,14.21,0.01,7.17,0.01,"Koen",0.97,0.01,"Koen",6.41,0.03,"___",2.3,0.03,"2MASS","V-K",0.31,0.04,"K0/2V","MAINSEQ","K",0.55,38.92,3.78E-10,30.73,4964,"VF05",0.75,"Takeda",0.81,"Takeda"
71395,128311,"14 36 00.44","+09 44 49.7",219.00182978,9.74712521,205.46,-249.68,2.7301,59.8381,16.5,0.01,7.49,0.02,"VT",0.97,0,"G",6.4,0.05,"___",2.34,0.03,"2MASS","V-K",0.32,0.06,"K0","MAINSEQ","K",0.57,34.24,3.62E-10,31.09,4965,"VF05",0.76,"Takeda",0.83,"Takeda"
99031,191026,"20 06 21.93","+35 58 24.7",301.59137234,35.97353894,-224.43,-440.57,72.8526,2.0944,23.95,0.01,5.38,0.02,"VT",0.85,0,"G",3.49,0.03,"___","___","___","___","B-V",4.16,0.11,"K0IV","GIANT","GIANT",2.04,85.19,2.78E-11,31.77,4966,"Gray",2.75,"Turnbull",1.44,"Turnbull"
94376,"___","19 12 33.15","+67 39 40.7",288.13814581,67.66131695,94.49,92.3,98.6556,22.9945,29.87,0,3.05,0.02,"VT-G",1,0.02,"BVT-G-Red",0.68,0.02,"___",2.25,0.05,"JOHNSON, H. L. <COMM. LUNAR AND PLANETARY LAB., 4, 99> UBVRIJKL","V-K",59.59,0.06,"G9III       ","GIANT","GIANT",7.72,258.44,1.94E-12,32.34,4966,"V-K",10.42,"Turnbull",2.85,"Turnbull"
34414,53927,"07 08 04.34","+29 50 06.8",107.01810055,29.83521044,-157.21,-295.43,187.3552,16.4298,22.26,0.02,8.34,0.02,"VT",0.91,0.01,"G",6.6,0.07,"___",2.28,0.03,"2MASS","V-K",0.26,0.08,"G5","MAINSEQ","G",0.51,22.81,4.48E-10,31.71,4968,"Gray",0.68,"Turnbull",0.71,"Turnbull"
4148,5133,"00 53 00.72","-30 21 25.2",13.25298157,-30.35699137,620.5,31.31,296.9264,-86.7529,14.17,0.01,7.15,0,"G",0.94,0.01,"G",6.39,0.02,"___",2.26,0.03,"2MASS","V-K",0.31,0.04,"K2V","MAINSEQ","K",0.56,39.21,3.74E-10,30.72,4968,"VF05",0.74,"Takeda",0.8,"Takeda"
98828,190470,"20 04 10.09","+25 47 25.2",301.04206099,25.79032448,-76.31,-39.04,63.9975,-2.9615,21.95,0.02,7.77,0.01,"Koen",0.94,0.01,"Koen",6.06,0.05,"___",2.18,0.03,"2MASS","V-K",0.39,0.06,"K3V","MAINSEQ","K",0.62,28.35,2.98E-10,31.58,4968,"Gray",0.84,"Turnbull",0.78,"Turnbull"
112870,216259,"22 51 26.11","+13 58 10.2",342.8588092,13.96949165,404.92,201.91,83.8786,-39.6335,21.28,0.02,8.29,0,"G",0.85,0,"G",6.65,0.05,"___",2.21,0.02,"2MASS","V-K",0.24,0.05,"K0","MAINSEQ","K",0.49,23,4.82E-10,31.58,4969,"VF05",0.67,"Takeda",0.7,"Takeda"
72146,130004,"14 45 24.32","+13 50 48.7",221.35134201,13.84686352,-232.95,-225.68,12.1135,60.2958,18.9,0.02,7.84,0.01,"Koen",0.93,0.01,"Koen",6.46,0.05,"___",2.25,0.03,"2MASS","V-K",0.29,0.05,"K0","MAINSEQ","K",0.53,28.27,4.05E-10,31.32,4971,"V-K",0.72,"Turnbull",0.73,"Turnbull"
86456,161284,"17 39 55.72","+65 00 05.0",264.98218345,65.00137662,-21.26,106.42,94.6481,31.9192,26.34,0.02,8.39,0.03,"VT",0.93,0.02,"G",6.29,0.06,"___","___","___","___","B-V",0.34,0.12,"K0","MAINSEQ","K",0.58,22.11,3.41E-10,32.06,4971,"B-V",0.78,"Turnbull",0.76,"Turnbull"
